comp_id,comp_type,label,pmax_mw,for_rate,mttr_hr,lam_per_hr,mu_per_hr,hf
LINE_2000_2060_R,line,Line_2000_2060_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2000_2060_W,line,Line_2000_2060_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2000_3070_W,line,Line_2000_3070_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2000_3071_R,line,Line_2000_3071_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_3421_R,line,Line_2001_3421_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_3421_W,line,Line_2001_3421_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_5021_R,line,Line_2001_5021_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_5021_W,line,Line_2001_5021_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_7654_1,line,Line_2001_7654_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_7655_1,line,Line_2001_7655_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_8324_1,line,Line_2001_8324_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2001_8354_1,line,Line_2001_8354_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2003_22003_1,line,Line_2003_22003_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2031_2041_@1,line,Line_2031_2041_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2031_2041_@2,line,Line_2031_2041_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2031_4995_1,line,Line_2031_4995_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2032_22032_1,line,Line_2032_22032_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2041_4815_1,line,Line_2041_4815_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2041_4821_1,line,Line_2041_4821_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2041_4821_2,line,Line_2041_4821_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2041_4839_1,line,Line_2041_4839_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2041_8245_1,line,Line_2041_8245_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2042_22042_1,line,Line_2042_22042_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2060_2130_R,line,Line_2060_2130_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2060_2130_W,line,Line_2060_2130_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2100_2660_M,line,Line_2100_2660_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2100_2660_O,line,Line_2100_2660_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2130_2170_W,line,Line_2130_2170_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_2141_@1,line,Line_2131_2141_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_2141_@2,line,Line_2131_2141_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_5541_1,line,Line_2131_5541_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_5541_2,line,Line_2131_5541_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_5681_R,line,Line_2131_5681_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_5681_W,line,Line_2131_5681_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_7662_1,line,Line_2131_7662_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2131_7663_1,line,Line_2131_7663_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2133_22133_1,line,Line_2133_22133_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8326_R,line,Line_2141_8326_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8327_W,line,Line_2141_8327_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8334_1,line,Line_2141_8334_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8338_1,line,Line_2141_8338_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8365_R,line,Line_2141_8365_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2141_8365_W,line,Line_2141_8365_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2143_22143_1,line,Line_2143_22143_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2150_2170_N,line,Line_2150_2170_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2150_2170_S,line,Line_2150_2170_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2150_3068_1,line,Line_2150_3068_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2150_3069_2,line,Line_2150_3069_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_2161_@1,line,Line_2151_2161_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_2161_@2,line,Line_2151_2161_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_2171_R,line,Line_2151_2171_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_2171_W,line,Line_2151_2171_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5657_R,line,Line_2151_5657_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5657_W,line,Line_2151_5657_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5685_1,line,Line_2151_5685_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5685_2,line,Line_2151_5685_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5822_R,line,Line_2151_5822_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2151_5822_W,line,Line_2151_5822_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_5545_1,line,Line_2161_5545_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_5545_2,line,Line_2161_5545_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_7686_R,line,Line_2161_7686_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_7687_W,line,Line_2161_7687_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_7688_R,line,Line_2161_7688_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2161_7689_W,line,Line_2161_7689_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2162_22162_1,line,Line_2162_22162_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_2181_@1,line,Line_2171_2181_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_2181_@2,line,Line_2171_2181_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_5653_R,line,Line_2171_5653_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_5653_W,line,Line_2171_5653_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_8373_W,line,Line_2171_8373_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2171_8376_1,line,Line_2171_8376_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2173_22173_1,line,Line_2173_22173_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_5777_R,line,Line_2181_5777_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_5777_W,line,Line_2181_5777_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8368_1,line,Line_2181_8368_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8368_2,line,Line_2181_8368_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8371_1,line,Line_2181_8371_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8372_1,line,Line_2181_8372_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8379_1,line,Line_2181_8379_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2181_8380_1,line,Line_2181_8380_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2183_22183_1,line,Line_2183_22183_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2200_3068_1,line,Line_2200_3068_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2200_3069_2,line,Line_2200_3069_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2200_3070_W,line,Line_2200_3070_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2200_3071_R,line,Line_2200_3071_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5601_M,line,Line_2201_5601_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5601_O,line,Line_2201_5601_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5607_N,line,Line_2201_5607_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5607_S,line,Line_2201_5607_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5647_1,line,Line_2201_5647_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5787_1,line,Line_2201_5787_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_5787_2,line,Line_2201_5787_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_7666_N,line,Line_2201_7666_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2201_7667_S,line,Line_2201_7667_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2202_22202_1,line,Line_2202_22202_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2300_2350_1,line,Line_2300_2350_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2300_2370_1,line,Line_2300_2370_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2300_2370_2,line,Line_2300_2370_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_2311_@1,line,Line_2301_2311_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_2311_@2,line,Line_2301_2311_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_5801_1,line,Line_2301_5801_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_5801_2,line,Line_2301_5801_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_5809_W,line,Line_2301_5809_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_5819_R,line,Line_2301_5819_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_7711_1,line,Line_2301_7711_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_7712_1,line,Line_2301_7712_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_9240_R,line,Line_2301_9240_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_9240_W,line,Line_2301_9240_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_41530_1,line,Line_2301_41530_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_50500_R,line,Line_2301_50500_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_50500_W,line,Line_2301_50500_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2301_50560_1,line,Line_2301_50560_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2303_22303_1,line,Line_2303_22303_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2311_7715_1,line,Line_2311_7715_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2311_9230_1,line,Line_2311_9230_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2311_9230_2,line,Line_2311_9230_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2311_41590_1,line,Line_2311_41590_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2320_2400_N,line,Line_2320_2400_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2320_2400_S,line,Line_2320_2400_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_2331_@1,line,Line_2321_2331_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_2331_@2,line,Line_2321_2331_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_3066_@1,line,Line_2321_3066_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5824_1,line,Line_2321_5824_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5824_2,line,Line_2321_5824_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5841_1,line,Line_2321_5841_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5841_2,line,Line_2321_5841_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5845_1,line,Line_2321_5845_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2321_5845_2,line,Line_2321_5845_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2322_2332_@1,line,Line_2322_2332_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2322_22322_1,line,Line_2322_22322_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_3066_@1,line,Line_2331_3066_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_5824_1,line,Line_2331_5824_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_5824_4,line,Line_2331_5824_4,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_5824_5,line,Line_2331_5824_5,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_8450_R,line,Line_2331_8450_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2331_8450_W,line,Line_2331_8450_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2332_22332_1,line,Line_2332_22332_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2350_2400_1,line,Line_2350_2400_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2350_2400_2,line,Line_2350_2400_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2350_2490_1,line,Line_2350_2490_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2351_7750_R,line,Line_2351_7750_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2351_7751_W,line,Line_2351_7751_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2351_8440_1,line,Line_2351_8440_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2353_22353_1,line,Line_2353_22353_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2370_32460_1,line,Line_2370_32460_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2370_32490_R,line,Line_2370_32490_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2370_32491_W,line,Line_2370_32491_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2371_5821_R,line,Line_2371_5821_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2371_5821_W,line,Line_2371_5821_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2371_32370_1,line,Line_2371_32370_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2371_32400_1,line,Line_2371_32400_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2371_32412_1,line,Line_2371_32412_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2400_2490_1,line,Line_2400_2490_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2400_2490_2,line,Line_2400_2490_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5905_1,line,Line_2401_5905_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5905_2,line,Line_2401_5905_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5909_1,line,Line_2401_5909_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5909_2,line,Line_2401_5909_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5915_R,line,Line_2401_5915_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2401_5915_W,line,Line_2401_5915_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2402_22402_1,line,Line_2402_22402_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_2490_@1,line,Line_2480_2490_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_2500_1,line,Line_2480_2500_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_2500_2,line,Line_2480_2500_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_3068_1,line,Line_2480_3068_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_3069_2,line,Line_2480_3069_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_9760_R,line,Line_2480_9760_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2480_9760_W,line,Line_2480_9760_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2490_2500_3,line,Line_2490_2500_3,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2490_2930_1,line,Line_2490_2930_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2490_3070_W,line,Line_2490_3070_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2490_3071_R,line,Line_2490_3071_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_2500_2600_1,line,Line_2500_2600_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
