from_bus,to_bus,mid_bus,ckt,name,status,hv_bus,mv_bus,lv_bus,vn_hv_kv,vn_mv_kv,vn_lv_kv,sn_hv_mva,sn_mv_mva,sn_lv_mva,shift_hv_deg,shift_mv_deg,shift_lv_deg,r_hv_pu,x_hv_pu,r_mv_pu,x_mv_pu,r_lv_pu,x_lv_pu,vk_hv_pct,vkr_hv_pct,vk_mv_pct,vkr_mv_pct,vk_lv_pct,vkr_lv_pct,r12_pu,x12_pu,sbase12_mva,r23_pu,x23_pu,sbase23_mva,r31_pu,x31_pu,sbase31_mva,vmstar,anstar
2370,2371,2376,2,彰工 E.T2                               ,1,2370,2371,2376,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.620000000000004e-05,0.007022500000000001,5.499999999999998e-05,-0.0002908999999999967,0.0005202,0.0310415,3.5112500000000004,0.01310000000000002,1.0,0.02749999999999999,2.793735,0.046818,0.000406,0.033658,500.0,0.002876,0.153753,500.0,0.002732,0.19032,500.0,1.00552,-0.535
2370,2371,2377,3,彰工 E.T3                               ,1,2370,2371,2377,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.439999999999997e-05,0.007408699999999999,6.86000000000001e-05,-0.0006572999999999996,0.0005362,0.031163299999999998,3.7043499999999994,0.007199999999999985,1.0,0.034300000000000046,2.804697,0.048258,0.000415,0.033757,500.0,0.003024,0.15253,500.0,0.002753,0.19286,500.0,1.00553,-0.5141
2370,2371,2378,4,彰工 E.T4                               ,1,2370,2371,2378,345.0,161.0,33.0,500.0,500.0,500.0,0.0,0.0,0.0,5.400000000000001e-05,0.0069578000000000036,3.399999999999996e-05,-0.00015440000000000245,0.00042200000000000007,0.0317072,3.4789000000000017,0.027000000000000007,1.0,0.01699999999999998,15.853599999999998,0.21100000000000002,0.00044,0.034017,500.0,0.00228,0.157764,500.0,0.00238,0.193325,500.0,1.00554,-0.543
2370,2371,2379,5,彰工E.T5                                ,1,2370,2371,2379,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.999999999999978e-06,0.007225000000000004,6.000000000000005e-05,-0.00033300000000000343,0.0005400000000000001,0.031259,3.612500000000002,0.003999999999999989,1.0,0.030000000000000023,2.81331,0.04860000000000001,0.00034,0.03446,500.0,0.003,0.15463,500.0,0.00274,0.19242,500.0,1.00552,-0.533
2400,2401,2407,1,南投 E.T1                               ,1,2400,2401,2407,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.1936127744510974e-05,0.00587624750499002,3.3932135728542907e-05,-0.0010439121756487015,0.00046506986027944103,0.030271457085828343,2.93812375249501,0.015968063872255488,1.0,0.016966067864271454,2.724431137724551,0.04185628742514969,0.00033,0.02421,501.0,0.0025,0.14643,501.0,0.00249,0.1811,501.0,0.99761,-10.3779
2400,2401,2408,2,南投 E.T2                               ,1,2400,2401,2408,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.1936127744510974e-05,0.005881237524950098,3.3932135728542907e-05,-0.0010389221556886229,0.00046506986027944103,0.030266467065868264,2.940618762475049,0.015968063872255488,1.0,0.016966067864271454,2.723982035928144,0.04185628742514969,0.00033,0.02426,501.0,0.0025,0.14643,501.0,0.00249,0.1811,501.0,0.99761,-10.374
2400,2401,2409,3,南投 E.T3                               ,1,2400,2401,2409,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.1936127744510974e-05,0.00587624750499002,3.3932135728542907e-05,-0.0010439121756487015,0.00046506986027944103,0.030271457085828343,2.93812375249501,0.015968063872255488,1.0,0.016966067864271454,2.724431137724551,0.04185628742514969,0.00033,0.02421,501.0,0.0025,0.14643,501.0,0.00249,0.1811,501.0,0.99761,-10.3779
2401,2402,2416,1,南投 M.T5                               ,1,2401,2402,2416,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004625,0.0318975,0.00027249999999999996,-0.002432499999999997,0.0011975,0.0521125,6.3795,0.0925,1.0,0.05449999999999999,3.439425,0.079035,0.00147,0.05893,200.0,0.00294,0.09936,200.0,0.00332,0.16802,200.0,1.00357,-12.3355
2401,2402,2417,2,南投 M.T6                               ,1,2401,2402,2417,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004875,0.032035,0.00023749999999999986,-0.002145000000000001,0.0010875,0.050225000000000006,6.407,0.09749999999999999,1.0,0.04749999999999997,3.3148500000000003,0.07177499999999999,0.00145,0.05978,200.0,0.00265,0.09616,200.0,0.00315,0.16452,200.0,1.00355,-12.3098
2401,2402,2418,3,南投 M.T7                               ,1,2401,2402,2418,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004999999999999999,0.032295000000000004,0.00019999999999999998,-0.0022800000000000042,0.00105,0.049715,6.4590000000000005,0.09999999999999998,1.0,0.039999999999999994,3.28119,0.0693,0.0014,0.06003,200.0,0.0025,0.09487,200.0,0.0031,0.16402,200.0,1.00348,-12.3194
2401,2402,2419,4,南投 M.T8                               ,1,2401,2402,2419,161.0,69.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0004900000000000001,0.031735,0.00023999999999999998,-0.002120000000000004,0.001115,0.050600000000000006,1.0,0.0004900000000000001,1.0,0.00023999999999999998,1.0,0.001115,0.00146,0.05923,200.0,0.00271,0.09696,200.0,0.00321,0.16467,200.0,1.00439,-12.3007
2500,2501,2506,1,嘉民 E.T1                               ,1,2500,2501,2506,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.7964071856287447e-05,0.005880239520958086,4.9900199600798366e-05,0.0010858283433133713,0.0005069860279441117,0.030111776447105786,2.940119760479043,0.008982035928143723,1.0,0.024950099800399184,2.7100598802395206,0.04562874251497005,0.00034,0.0349,501.0,0.00279,0.1563,501.0,0.00263,0.18032,501.0,0.99633,-7.7133
2500,2501,2507,2,嘉民 E.T2                               ,1,2500,2501,2507,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.984031936127784e-06,0.005938123752495011,5.389221556886226e-05,0.0008343313373253489,0.0004311377245508982,0.03034131736526946,2.969061876247505,0.003992015968063892,1.0,0.026946107784431128,2.7307185628742516,0.038802395209580835,0.00031,0.03393,501.0,0.00243,0.15619,501.0,0.0022,0.18176,501.0,0.99834,-7.7314
2500,3075,2508,3,嘉民 E.T3                               ,1,2500,3075,2508,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.6906187624750576e-05,0.029145708582834343,0.00026646706586826337,0.004616766467065853,0.002166666666666666,0.15169660678642713,14.57285429141717,0.023453093812375286,2.3083832335329264,0.13323353293413168,13.652694610778441,0.19499999999999995,0.00157,0.16915,501.0,0.01219,0.78313,501.0,0.01109,0.90602,501.0,0.99823,-7.7253
2500,2511,2517,1,嘉民 E.T4                               ,1,2500,2511,2517,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.3972055888223636e-05,0.029513972055888224,0.0002914171656686626,0.004428143712574842,0.0021497005988023953,0.15122854291417165,14.756986027944112,0.006986027944111818,2.214071856287421,0.1457085828343313,13.610568862275448,0.19347305389221559,0.00153,0.17005,501.0,0.01223,0.77984,501.0,0.01084,0.90552,501.0,0.99884,-0.4076
2500,2511,2518,2,嘉民 E.T5                               ,1,2500,2511,2518,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.784431137724548e-05,0.028956087824351315,0.00025149700598802393,0.004886227544910179,0.002221556886227545,0.15188423153692615,14.478043912175657,0.038922155688622735,2.4431137724550895,0.12574850299401197,13.669580838323354,0.19994011976047904,0.00165,0.16955,501.0,0.01239,0.78542,501.0,0.01152,0.90601,501.0,0.99877,-0.5186
2500,2511,2519,3,嘉民 E.T6                               ,1,2500,2511,2519,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.3972055888223636e-05,0.029524950099800412,0.0003033932135728544,0.004337325349301396,0.002225548902195609,0.15131736526946107,14.762475049900207,0.006986027944111818,2.1686626746506983,0.15169660678642718,13.618562874251497,0.2002994011976048,0.00159,0.16965,501.0,0.01267,0.77983,501.0,0.01122,0.90602,501.0,0.99884,-0.3885
2500,2501,2509,4,嘉民 E.T8                               ,1,2500,2501,2509,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.089820359281439e-05,0.008345309381237523,3.6926147704590805e-05,-0.0015588822355289411,0.0004980039920159681,0.0309500998003992,4.172654690618762,0.025449101796407192,1.0,0.018463073852295404,2.7855089820359282,0.04482035928143713,0.00044,0.034,501.0,0.00268,0.14725,501.0,0.00275,0.19687,501.0,1.00136,-7.891
2600,2611,2617,1,南科 E.T1                               ,1,2600,2611,2617,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.393213572854288e-05,0.0054770459081836306,4.990019960079845e-05,-0.0006706586826347276,0.0004251497005988024,0.03078443113772455,2.7385229540918155,0.01696606786427144,1.0,0.024950099800399222,2.7705988023952095,0.038263473053892216,0.00042,0.02408,501.0,0.00238,0.15087,501.0,0.0023,0.18167,501.0,1.00486,-11.908
2600,2621,2628,10,南科 E.T10                              ,1,2600,2621,2628,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.0000000000000024e-05,0.005449999999999998,4.999999999999997e-05,-0.0006499999999999978,0.00041000000000000005,0.030770000000000006,2.724999999999999,0.015000000000000012,1.0,0.024999999999999984,2.7693000000000003,0.0369,0.0004,0.024,500.0,0.0023,0.1506,500.0,0.0022,0.1811,500.0,1.00688,-12.5487
2600,2621,2629,11,南科 E.T11                              ,1,2600,2621,2629,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.400000000000001e-05,0.005445999999999996,4.600000000000001e-05,-0.0006459999999999973,0.000414,0.030775999999999998,2.722999999999998,0.017000000000000008,1.0,0.023000000000000003,2.76984,0.03726,0.0004,0.024,500.0,0.0023,0.15065,500.0,0.00224,0.18111,500.0,1.00686,-12.5468
2600,2611,2618,2,南科 E.T2                               ,1,2600,2611,2618,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.592814371257484e-05,0.005421157684630739,4.790419161676649e-05,-0.0006467065868263483,0.0004550898203592815,0.030942115768463077,2.7105788423153694,0.01796407185628742,1.0,0.023952095808383245,2.784790419161677,0.04095808383233533,0.00042,0.02392,501.0,0.00252,0.15178,501.0,0.00246,0.18218,501.0,1.00489,-11.9023
2600,2611,2619,3,南科 E.T3                               ,1,2600,2611,2619,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415095e-05,0.005443113772455089,5.389221556886234e-05,-0.0006367265469061877,0.00042115768463073857,0.030706586826347308,2.7215568862275443,0.012974051896207548,1.0,0.02694610778443117,2.7635928143712576,0.03790419161676647,0.0004,0.02408,501.0,0.00238,0.15065,501.0,0.00224,0.18111,501.0,1.00494,-11.899
2600,2601,2607,1,南科 E.T4                               ,1,2600,2601,2607,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,6.187624750498996e-05,0.005654690618762474,1.3972055888223582e-05,-0.0007325349301397187,0.000560878243512974,0.031690618762475045,2.827345309381237,0.03093812375249498,1.0,0.006986027944111791,2.852155688622754,0.05047904191616766,0.00038,0.02466,501.0,0.00288,0.1551,501.0,0.00312,0.1871,501.0,1.00458,-11.916
2600,2601,2608,2,南科 E.T5                               ,2,2600,2601,2608,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.185628742514968e-05,0.005477045908183632,3.992015968063865e-06,-0.0005988023952095828,0.0005708582834331338,0.031399201596806384,2.7385229540918163,0.03592814371257484,1.0,0.0019960079840319325,2.8259281437125745,0.05137724550898204,0.00038,0.02444,501.0,0.00288,0.15431,501.0,0.00322,0.18475,501.0,1.01661,-10.4062
2600,2601,2609,3,南科 E.T6                               ,1,2600,2601,2609,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.6926147704590805e-05,0.005476047904191619,5.089820359281444e-05,-0.0006756487025948131,0.0004500998003992016,0.030687624750499007,2.7380239520958094,0.018463073852295404,1.0,0.02544910179640722,2.7618862275449105,0.04050898203592814,0.00044,0.02405,501.0,0.00251,0.15036,501.0,0.00244,0.18118,501.0,1.00485,-11.9098
2600,2601,2606,7,南科 E.T7                               ,1,2600,2601,2606,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415177e-05,0.006878243512974051,6.187624750499004e-05,-6.387225548901837e-05,0.0004331337325349301,0.03182035928143712,3.4391217564870256,0.012974051896207588,1.0,0.030938123752495023,2.863832335329341,0.03898203592814371,0.00044,0.03414,501.0,0.00248,0.1591,501.0,0.0023,0.19388,501.0,1.00611,-11.7335
2600,2621,2626,8,南科 E.T8                               ,1,2600,2621,2626,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.400000000000001e-05,0.005445999999999996,4.600000000000001e-05,-0.0006459999999999973,0.000414,0.030775999999999998,2.722999999999998,0.017000000000000008,1.0,0.023000000000000003,2.76984,0.03726,0.0004,0.024,500.0,0.0023,0.15065,500.0,0.00224,0.18111,500.0,1.00686,-12.5468
2600,2621,2627,9,南科 E.T9                               ,1,2600,2621,2627,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.400000000000001e-05,0.005445999999999996,4.600000000000001e-05,-0.0006459999999999973,0.000414,0.030775999999999998,2.722999999999998,0.017000000000000008,1.0,0.023000000000000003,2.76984,0.03726,0.0004,0.024,500.0,0.0023,0.15065,500.0,0.00224,0.18111,500.0,1.00686,-12.5468
2650,2651,2656,1,龍崎北 E.T1                             ,1,2650,2651,2656,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.3892215568862286e-05,0.007510978043912176,3.393213572854296e-05,-0.0007165668662674658,0.000437125748502994,0.031075848303393213,3.755489021956088,0.026946107784431142,1.0,0.016966067864271482,2.796826347305389,0.039341317365269454,0.00044,0.03404,501.0,0.00236,0.1521,501.0,0.00246,0.19332,501.0,1.01019,-10.8894
2650,2651,2657,2,龍崎北 E.T2                             ,1,2650,2651,2657,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.189620758483035e-05,0.007508982035928143,3.592814371257489e-05,-0.0007185628742514966,0.0004311377245508982,0.031165668662674652,3.754491017964072,0.025948103792415175,1.0,0.017964071856287445,2.8049101796407188,0.038802395209580835,0.00044,0.03402,501.0,0.00234,0.15254,501.0,0.00242,0.19376,501.0,1.01021,-10.8899
2650,2651,2658,3,龍崎北 E.T5                             ,1,2650,2651,2658,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,9.980039920159662e-06,0.00588622754491018,5.588822355289422e-05,0.0008942115768463058,0.0004391217564870259,0.030281437125748507,2.94311377245509,0.004990019960079832,1.0,0.02794411177644711,2.725329341317366,0.03952095808383233,0.00033,0.03397,501.0,0.00248,0.15619,501.0,0.00225,0.1812,501.0,1.00842,-10.4437
2650,2651,2659,4,龍崎北 E.T7                             ,1,2650,2651,2659,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.992015968063919e-06,0.005904191616766464,5.9880239520958056e-05,0.0008642714570858308,0.00043113772455089823,0.030399201596806386,2.952095808383232,0.0019960079840319594,1.0,0.029940119760479028,2.7359281437125746,0.03880239520958084,0.00032,0.03391,501.0,0.00246,0.15663,501.0,0.00218,0.18188,501.0,1.00848,-10.4513
2660,2661,2668,4,龍崎南 E.T3                             ,1,2660,2661,2668,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.794411177644711e-05,0.005692614770459084,4.391217564870257e-05,-0.0010079840319361308,0.0005009980039920159,0.029678642714570855,2.846307385229542,0.013972055888223554,1.0,0.021956087824351284,2.671077844311377,0.045089820359281434,0.00036,0.02347,501.0,0.00273,0.14364,501.0,0.00265,0.17721,501.0,1.00633,-10.4695
2660,2661,2667,1,龍崎南 E.T4                             ,1,2660,2661,2667,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.5908183632734556e-05,0.008265469061876246,2.1956087824351257e-05,-0.0034211576846307386,0.0005189620758483033,0.03030139720558882,4.132734530938123,0.02295409181636728,1.7105788423153694,0.010978043912175628,2.727125748502994,0.0467065868263473,0.00034,0.02427,501.0,0.00271,0.13467,501.0,0.00283,0.19322,501.0,1.01273,-10.8219
2660,2661,2669,3,龍崎南 E.T6                             ,1,2660,2661,2669,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415177e-05,0.006039920159680641,2.794411177644711e-05,-0.001079840319361279,0.00046706586826347296,0.03037125748502994,3.0199600798403203,0.012974051896207588,1.0,0.013972055888223554,2.7334131736526945,0.04203592814371257,0.00027,0.02485,501.0,0.00248,0.14675,501.0,0.00247,0.18242,501.0,1.00624,-10.4688
2670,2671,2676,3,路北 E.T3                               ,1,2670,2671,2676,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.189620758483035e-05,0.006870259481037925,3.592814371257489e-05,-3.992015968064949e-06,0.00043512974051896204,0.03169261477045908,3.4351297405189625,0.025948103792415175,1.0,0.017964071856287445,2.852335329341317,0.039161676646706584,0.00044,0.0344,501.0,0.00236,0.15876,501.0,0.00244,0.1932,501.0,1.00369,-10.3575
2671,2672,2677,1,路北 M.T1                               ,1,2671,2672,2677,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00046250000000000013,0.0336675,0.00023749999999999986,-0.002417500000000003,0.0015875,0.050782499999999994,6.7335,0.09250000000000003,1.0,0.04749999999999997,3.3516449999999995,0.104775,0.0014,0.0625,200.0,0.00365,0.09673,200.0,0.0041,0.1689,200.0,1.01229,-11.5221
2671,2672,2678,2,路北 M.T2                               ,1,2671,2672,2678,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004125000000000001,0.03383,0.0002875,-0.0025600000000000067,0.0015625,0.050625,6.766,0.08250000000000002,1.0,0.057499999999999996,3.34125,0.10312500000000001,0.0014,0.06254,200.0,0.0037,0.09613,200.0,0.00395,0.16891,200.0,1.0123,-11.5273
2671,2672,2679,3,路北 M.T3                               ,1,2671,2672,2679,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038749999999999993,0.0338,0.00031249999999999995,-0.0027350000000000013,0.0015125,0.050575,6.76,0.07749999999999999,1.0,0.06249999999999999,3.33795,0.099825,0.0014,0.06213,200.0,0.00365,0.09568,200.0,0.0038,0.16875,200.0,1.0123,-11.5342
2680,2681,2686,4,路北 E.T4                               ,1,2680,2681,2686,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,6.187624750499002e-05,0.007411177644710578,9.980039920159662e-06,-0.0005928143712574836,0.0005209580838323352,0.03139520958083833,3.705588822355289,0.03093812375249501,1.0,0.004990019960079832,2.82556886227545,0.046886227544910175,0.00036,0.03416,501.0,0.00266,0.15432,501.0,0.00292,0.19442,501.0,1.00201,-10.6362
2680,2681,2687,5,路北 E.T5                               ,1,2680,2681,2687,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,6.187624750499002e-05,0.0072954091816367275,9.980039920159662e-06,-0.000552894211576848,0.0005209580838323352,0.03131137724550898,3.6477045908183636,0.03093812375249501,1.0,0.004990019960079832,2.8180239520958086,0.046886227544910175,0.00036,0.03378,501.0,0.00266,0.1541,501.0,0.00292,0.19342,501.0,1.00209,-10.6203
2690,2691,2696,1,興益 E.T1                               ,1,2690,2691,2696,345.0,161.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,4.59081836327345e-05,0.005750499001996007,2.195608782435131e-05,-0.0007904191616766448,0.0004890219560878243,0.029594810379241512,1.0,4.59081836327345e-05,1.0,2.195608782435131e-05,1.0,0.0004890219560878243,0.00034,0.02485,501.0,0.00256,0.14431,501.0,0.00268,0.17708,501.0,1.01657,-6.6057
2691,2692,2697,1,興益 M.T1                               ,1,2691,2692,2697,161.0,69.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.00034999999999999994,0.033565,0.00034999999999999994,-0.0029749999999999985,0.0013499999999999999,0.050295000000000006,1.0,0.00034999999999999994,1.0,0.00034999999999999994,1.0,0.0013499999999999999,0.0014,0.06118,200.0,0.0034,0.09464,200.0,0.0034,0.16772,200.0,1.01657,-6.6057
2750,2751,2756,1,仁武 E.T2                               ,1,2750,2751,2756,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.191616766467069e-05,0.006885229540918161,4.191616766467069e-05,-8.283433133732601e-05,0.00042914171656686624,0.03161576846307385,3.4426147704590804,0.020958083832335345,1.0,0.020958083832335345,2.845419161676647,0.038622754491017965,0.00042,0.03408,501.0,0.00236,0.15798,501.0,0.00236,0.19289,501.0,1.00884,-16.5941
2750,2751,2757,2,仁武 E.T3                               ,1,2750,2751,2757,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.3912175648702596e-05,0.006881237524950099,4.3912175648702596e-05,-8.283433133732601e-05,0.0004311377245508983,0.031727544910179636,3.4406187624750495,0.021956087824351298,1.0,0.021956087824351298,2.8554790419161673,0.03880239520958084,0.00044,0.03406,501.0,0.00238,0.15854,501.0,0.00238,0.19343,501.0,1.00887,-16.5937
2750,2761,2766,3,仁武 E.T5                               ,1,2750,2761,2766,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.990019960079842e-05,0.0071916167664670665,2.9940119760478987e-05,-0.0005928143712574871,0.0005249500998003991,0.03155089820359282,3.5958083832335332,0.02495009980039921,1.0,0.014970059880239493,2.8395808383233536,0.04724550898203592,0.0004,0.03306,501.0,0.00278,0.1551,501.0,0.00288,0.1941,501.0,1.00925,-16.9982
2750,2761,2767,6,仁武 E.T6                               ,1,2750,2761,2767,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.000000000000002e-05,0.007245999999999997,2.999999999999997e-05,-0.0005979999999999978,0.000526,0.031662,3.6229999999999984,0.025000000000000012,1.0,0.014999999999999986,2.8495800000000004,0.04734,0.0004,0.03324,500.0,0.00278,0.15532,500.0,0.00288,0.19454,500.0,1.00925,-16.9988
2800,2801,2807,2,高雄 E.T2                               ,1,2800,2801,2807,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.599999999999995e-05,0.007149999999999998,1.2000000000000075e-05,-0.0004699999999999982,0.0005,0.030622,3.5749999999999993,0.027999999999999976,1.0,0.006000000000000037,2.75598,0.045,0.00034,0.0334,500.0,0.00256,0.15076,500.0,0.00278,0.18886,500.0,1.00475,-17.5098
2800,2811,2816,3,高雄 E.T3                               ,1,2800,2811,2816,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.599999999999998e-05,0.007143999999999999,2.2000000000000047e-05,-0.0004559999999999981,0.00051,0.030964000000000005,3.5719999999999996,0.02299999999999999,1.0,0.011000000000000024,2.7867600000000006,0.0459,0.00034,0.03344,500.0,0.00266,0.15254,500.0,0.00278,0.19054,500.0,1.00484,-17.4951
2801,2802,2808,1,高雄 M.T1                               ,1,2801,2802,2808,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004625,0.03198499999999999,0.00026250000000000004,-0.0020449999999999913,0.0010875,0.049824999999999994,6.3969999999999985,0.0925,1.0,0.052500000000000005,3.2884499999999997,0.07177499999999999,0.00145,0.05988,200.0,0.0027,0.09556,200.0,0.0031,0.16362,200.0,1.004,-18.9526
2801,2802,2809,2,高雄 M.T2                               ,1,2801,2802,2809,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005,0.0319225,0.0002500000000000001,-0.002182499999999997,0.0011000000000000003,0.050262499999999995,6.3845,0.1,1.0,0.050000000000000024,3.317325,0.07260000000000003,0.0015,0.05948,200.0,0.0027,0.09616,200.0,0.0032,0.16437,200.0,1.004,-18.9614
2811,2812,2818,3,高雄 M.T3                               ,1,2811,2812,2818,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00048749999999999987,0.032049999999999995,0.00023749999999999997,-0.0018299999999999983,0.0011375,0.050210000000000005,6.409999999999999,0.09749999999999998,1.0,0.047499999999999994,3.3138600000000005,0.075075,0.00145,0.06044,200.0,0.00275,0.09676,200.0,0.00325,0.16452,200.0,1.00394,-18.9396
2850,2851,2857,3,五甲 E.T3                               ,1,2850,2851,2857,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.400000000000001e-05,0.007648000000000002,4.199999999999999e-05,-0.0011079999999999979,0.000494,0.027684,3.824000000000001,0.027000000000000007,1.0,0.020999999999999994,2.49156,0.04446,0.00048,0.0327,500.0,0.00268,0.13288,500.0,0.00274,0.17666,500.0,1.0132,-11.3982
2850,2861,2864,4,五甲 E.T4                               ,1,2850,2861,2864,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.8000000000000055e-05,0.007651999999999999,3.8e-05,-0.001124,0.00051,0.027344,3.8259999999999996,0.029000000000000026,1.0,0.019,2.46096,0.0459,0.00048,0.03264,500.0,0.00274,0.1311,500.0,0.00284,0.17498,500.0,1.01325,-11.3993
2861,2862,2865,1,五甲 M.T1                               ,1,2861,2862,2865,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004625,0.0317975,0.00023750000000000008,-0.0015324999999999991,0.0011125,0.0500875,6.3595,0.0925,1.0,0.047500000000000014,3.305775,0.073425,0.0014,0.06053,200.0,0.0027,0.09711,200.0,0.00315,0.16377,200.0,1.00286,-12.4744
2861,2862,2866,2,五甲 M.T2                               ,1,2861,2862,2866,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047499999999999994,0.03201,0.00022500000000000005,-0.0021699999999999983,0.00115,0.05009999999999999,6.401999999999999,0.09499999999999999,1.0,0.04500000000000001,3.3065999999999995,0.0759,0.0014,0.05968,200.0,0.00275,0.09586,200.0,0.00325,0.16422,200.0,1.00296,-12.4975
2861,2862,2867,3,五甲 M.T3                               ,1,2861,2862,2867,161.0,69.0,11.0,120.0,120.0,40.0,0.0,0.0,0.0,0.0010833333333333333,0.08433333333333333,0.0009166666666666668,-0.005583333333333336,0.0027500000000000003,0.04866666666666667,10.12,0.13,1.0,0.11000000000000001,1.9466666666666668,0.11000000000000001,0.0024,0.0945,120.0,0.0044,0.0517,120.0,0.0046,0.1596,120.0,1.00303,-12.4944
2861,2862,2868,5,五甲 M.T5                               ,1,2861,2862,2868,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004900000000000001,0.032675,0.00026000000000000003,-0.0027850000000000028,0.00148,0.05215499999999999,6.535,0.09800000000000002,1.0,0.052000000000000005,3.4422299999999995,0.09768,0.0015,0.05978,200.0,0.00348,0.09874,200.0,0.00394,0.16966,200.0,1.00195,-12.5275
2861,2862,2869,6,五甲 M.T6                               ,1,2861,2862,2869,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004900000000000001,0.032299999999999995,0.00026000000000000003,-0.0026349999999999985,0.00148,0.052305000000000004,6.459999999999999,0.09800000000000002,1.0,0.052000000000000005,3.4521300000000004,0.09768,0.0015,0.05933,200.0,0.00348,0.09934,200.0,0.00394,0.16921,200.0,1.00199,-12.5228
2870,2871,2878,7,高港北E.T7                              ,1,2870,2871,2878,345.0,161.0,33.0,500.0,500.0,500.0,0.0,0.0,0.0,5.660000000000002e-05,0.04151899999999999,3.659999999999997e-05,-0.03498699999999999,0.0005354,0.061649,20.759499999999996,0.02830000000000001,17.493499999999994,0.018299999999999983,30.0,0.2677,0.000466,0.03266,500.0,0.00286,0.13331,500.0,0.00296,0.51584,500.0,1.0356,-13.0211
