from_bus,to_bus,ckt,r_pu,x_pu,b_pu,rate_a_mva,rate_b_mva,rate_c_mva,status
6302,26302,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6306,26306,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6309,6317,1,0.0007,0.0074,0.1689,232.29,293.92,532.62,1
6310,26310,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6311,6319,1,0.000405,0.004108,0.26627,226.99,337.42,535.69,1
6311,6319,2,0.000407,0.004076,0.25807,226.99,337.42,535.69,1
6312,26312,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6318,26318,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6319,6321,1,7.3e-05,0.000345,0.05651,538.2,557.72,1306.74,1
6319,6321,2,6.2e-05,0.000348,0.05638,538.2,557.72,1306.74,1
6319,8622,1,0.000128,0.000741,0.02959,342.44,425.26,725.32,1
6320,26320,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6321,6329,1,0.0001,0.0001,0.0025,268.82,346.07,633.29,1
6321,6329,2,0.0001,0.0001,0.0025,268.82,346.07,633.29,1
6322,26322,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6330,26330,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6353,8713,R,0.0001,0.0011,0.0315,341.6,425.26,725.32,1
6353,8713,W,0.000176,0.000849,0.0337,341.6,425.26,725.32,1
6354,26354,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6362,26362,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6367,8640,R,0.000137,0.001034,0.03781,342.44,425.26,725.32,1
6367,8640,W,0.000139,0.001022,0.03782,342.44,425.26,725.32,1
6368,26368,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6370,26370,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6372,26372,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6407,6409,1,0.000104,0.000397,0.04132,537.64,557.72,1266.58,1
6407,6409,2,7.3e-05,0.000383,0.04129,537.64,557.72,1266.58,1
6408,26408,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6410,26410,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6451,6455,1,0.000112,0.001262,0.15107,537.64,557.72,1266.58,1
6451,6455,2,0.000118,0.001258,0.14851,537.64,557.72,1266.58,1
6451,6521,1,0.000648,0.005589,0.26513,499.72,549.69,614.65,1
6451,6521,2,0.000655,0.005595,0.26587,499.72,549.69,614.65,1
6452,26452,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6456,26456,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6458,26458,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6512,26512,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6514,26514,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6516,26516,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6521,7892,S,0.001591,0.013547,0.01678,439.48,483.43,540.57,1
6521,7893,N,0.001592,0.013532,0.01579,439.48,483.43,540.56,1
6522,26522,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7001,7950,1,0.0002,0.0016,0.0355,268.82,346.07,633.29,1
7001,7951,2,0.0002,0.0016,0.0355,268.82,346.07,633.29,1
7002,27002,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7003,7007,2,0.0026,0.0129,0.0206,537.64,537.64,575.28,1
7003,7950,1,0.0123,0.0613,0.074,557.72,557.72,640.92,1
7004,27004,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7005,7019,1,0.006823,0.060876,0.11259,378.13,541.55,614.65,1
7005,7023,1,0.007139,0.063665,0.10683,509.2,557.72,626.31,1
7006,27006,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7007,7951,2,0.0103,0.0521,0.0679,537.64,557.72,640.92,1
7007,8906,1,-0.0,0.0001,0.0009,268.82,280.25,420.24,1
7007,8906,2,-0.0,0.0001,0.0008,268.82,280.25,420.24,1
7012,27012,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7013,7019,1,0.004464,0.039248,0.08873,378.13,541.55,614.65,1
7013,7023,1,0.004286,0.037739,0.08079,509.2,557.72,626.31,1
7014,27014,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7019,8905,1,0.0001,0.0007,0.0185,283.6,362.24,653.37,1
7019,8905,2,0.0001,0.0007,0.0183,283.6,362.24,653.37,1
7020,27020,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7021,7029,1,0.000177,0.001688,0.19098,538.2,557.72,1266.58,1
7022,27022,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7024,27024,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7030,27030,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7031,7952,1,0.000324,0.002925,0.0851,283.6,362.24,653.37,1
7031,7953,2,0.000314,0.002928,0.08523,283.6,362.24,653.37,1
7032,27032,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7509,8012,1,0.0007,0.0052,0.1531,323.48,471.27,580.03,1
7509,9505,1,5.3e-05,0.000615,0.0169,268.82,346.07,633.29,1
7513,8009,W,0.0005,0.0024,0.0077,254.6,280.06,313.16,1
7513,8011,W,0.0003,0.0021,0.044,254.6,280.06,313.16,1
7514,8008,1,0.0001,0.0001,0.0006,153.1,187.1,330.4,1
7514,60060,1,-0.0,0.0001,0.0,153.09,187.12,330.45,1
7534,7589,O,0.0017,0.0091,0.2812,370.33,407.36,455.5,1
7567,7569,O,0.0002,0.0019,0.0018,499.72,549.69,614.65,1
7567,7575,1,0.0004,0.0038,0.0423,324.0,0.0,0.0,1
7568,7570,M,0.0002,0.0019,0.0018,528.72,581.59,650.32,1
7568,7576,1,0.0004,0.0038,0.0423,324.0,0.0,0.0,1
7570,7573,M,0.0006,0.0043,0.0043,499.72,549.69,614.65,1
7575,8020,1,0.0004,0.0022,0.0671,131.1,0.0,0.0,1
7576,8020,1,0.0004,0.0022,0.0671,131.1,0.0,0.0,0
7585,8100,1,-0.0,0.0002,0.008,253.48,372.0,527.32,1
7586,7588,2,-0.0,0.0001,0.0073,253.48,316.51,414.94,1
7588,8100,2,-0.0,0.0001,0.0006,210.54,252.65,315.81,0
7589,7592,1,0.0001,0.0002,0.0055,342.44,425.26,725.32,0
7590,7591,1,-0.0,0.0002,0.0054,342.44,425.26,725.32,0
7609,8183,1,0.0007,0.0026,0.0029,185.16,203.68,227.75,1
7611,8210,1,0.0004,0.0023,0.0166,249.58,274.54,306.98,1
7611,8215,1,0.001,0.0056,0.0351,125.49,150.58,188.23,1
7612,7613,2,0.0003,0.0017,0.0008,249.58,274.54,306.98,1
7612,8215,2,0.001,0.0056,0.0351,125.49,150.58,188.23,0
7613,8210,2,0.0001,0.0006,0.0157,368.65,441.16,568.32,1
7613,8217,2,0.0001,0.0005,0.0158,414.39,498.88,800.05,1
7615,8182,1,0.0005,0.0022,0.0296,187.67,225.21,281.51,1
7615,8185,1,0.0001,0.0008,0.0199,283.6,362.24,653.37,1
7616,8182,2,0.0006,0.0021,0.0295,187.67,225.21,281.51,0
7616,8185,2,0.0001,0.0007,0.0197,283.6,362.24,653.37,1
7617,8204,R,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7617,8208,R,0.0001,0.0005,0.0153,412.16,501.95,803.12,0
7618,8204,R,0.0001,0.0005,0.0153,412.16,501.95,803.12,0
7618,8208,R,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7620,8207,1,0.0005,0.0044,0.1283,283.6,362.2,653.4,0
7620,9615,1,0.0001,0.001,0.0248,323.48,471.27,580.03,1
7623,8255,1,0.0002,0.0022,0.0601,283.6,362.24,653.37,1
7623,8256,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7626,8222,1,0.0002,0.0015,0.0036,414.39,498.88,626.31,1
7626,8281,1,0.0001,0.0009,0.0263,283.6,362.24,653.37,1
7629,8240,1,0.0002,0.0015,0.07749,185.44,281.09,458.17,0
7629,8250,1,-0.0,1e-06,0.0,0.0,0.0,0.0,1
7650,7651,1,0.000367,0.003291,0.00321,499.72,549.69,614.65,1
7650,8301,1,0.000196,0.001136,0.00433,342.44,425.26,614.65,0
7651,8300,1,4e-06,3.8e-05,4e-05,499.72,549.69,614.65,1
7651,8316,1,0.0006,0.0052,0.005,499.72,549.69,614.65,1
7651,41680,1,1e-05,1e-05,0.0006,249.86,274.84,307.33,1
7652,7654,1,0.0046,0.0197,0.0337,591.18,0.0,0.0,1
7653,7655,1,0.0046,0.0197,0.0337,591.18,0.0,0.0,1
7661,7663,1,0.0009,0.0025,0.0024,845.0,0.0,0.0,1
7662,7664,1,0.0009,0.0025,0.0024,845.0,0.0,0.0,1
7681,8367,1,0.0003,0.0029,0.0638,249.86,274.84,307.33,1
7681,8374,1,0.0001,0.0013,0.0296,316.51,390.96,529.56,0
7683,8336,1,0.000153985,0.00280572,0.0782,283.6,362.24,653.37,1
7683,8362,1,0.0004,0.0036,0.1058,269.1,335.19,489.68,1
7684,8361,1,0.000217,0.001941,0.00189,499.72,549.69,614.65,1
7684,8366,1,0.00012,0.00088,0.05733,342.44,417.45,550.19,1
7700,8407,1,0.0002,0.0024,0.0652,283.6,362.24,653.37,1
7700,8409,1,0.0001,0.0005,0.0129,283.6,356.38,502.23,1
7707,7708,1,0.000169,0.001428,0.03906,283.6,356.38,502.23,1
7707,8405,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7707,8406,1,0.00013,0.001202,0.0318,283.6,356.38,502.23,1
7708,7709,1,9.5e-05,0.001196,0.03376,283.6,356.38,502.23,1
7708,8403,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7709,8401,1,-0.0,1e-06,0.0,0.0,0.0,0.0,1
7710,8404,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7710,8408,1,0.0001,0.0013,0.037,342.44,425.26,725.32,1
7713,8420,2,0.0003,0.0023,0.0675,335.47,410.76,546.29,1
7713,8431,2,0.0001,0.0008,0.0226,434.74,485.77,592.86,1
7714,8420,1,0.0002,0.0024,0.0658,335.47,410.76,546.29,1
7714,8431,1,0.0001,0.0008,0.0225,434.74,485.77,592.86,1
7715,50520,1,0.0004,0.0033,0.0686,317.9,372.8,469.3,1
7715,50530,1,0.000544,0.003634,0.05835,344.95,384.27,440.6,1
7730,32340,1,-0.0,0.0003,0.0083,389.9,466.8,595.4,1
7730,32341,2,-0.0,0.0003,0.0083,389.9,466.8,595.4,1
7796,53980,1,0.0015,0.01395,0.29625,324.0,0.0,0.0,1
7799,45430,1,-0.0,0.0002,0.0032,376.5,421.1,542.4,1
7799,53700,1,0.0001,0.0006,0.0128,227.27,296.15,503.9,1
7800,8503,1,0.000114,0.000618,0.00031,249.86,274.84,307.33,1
7800,8507,1,0.000291,0.001674,0.03774,138.31,165.98,207.47,1
7801,9320,1,-0.0,0.0002,0.0009,1115.44,1115.44,1371.99,1
7801,9330,1,-0.0,0.0003,0.0013,697.15,697.15,1371.99,1
7802,9320,2,-0.0,0.0002,0.0009,1115.44,1115.44,1371.99,1
7802,9330,2,-0.0,0.0003,0.0014,697.15,697.15,1371.99,1
7808,45400,1,0.0001,0.0001,0.0026,268.8,346.1,633.3,1
7808,53820,1,0.0001,0.0004,0.0071,259.9,353.32,371.72,1
7809,8492,W,3.8e-05,9e-05,0.00301,269.1,429.4,729.8,0
7809,8497,W,0.0002,0.00169,0.04587,269.1,362.24,653.37,1
7810,8494,1,0.0002,0.0021,0.0578,283.6,362.24,653.37,0
7811,8494,2,0.0002,0.002,0.058,283.6,362.24,653.37,1
7812,8495,R,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7812,8496,R,0.000215,0.000838,0.02698,283.6,356.38,502.23,1
7813,8495,W,-0.0,0.0001,0.0,0.0,0.0,0.0,1
7813,8496,W,8.5e-05,0.0009,0.027,283.6,356.38,502.23,1
7815,53900,1,0.0002,0.0016,0.0334,463.19,0.0,0.0,1
7817,7818,1,0.0006,0.0053,0.0052,499.72,549.69,614.65,1
7818,8501,1,-0.0,0.0001,0.0001,499.72,549.69,614.65,1
7832,53560,1,-0.0,0.0001,0.0,197.43,248.18,449.24,1
7832,53570,1,0.0001,0.0001,0.0017,197.43,248.18,449.24,1
7837,8560,1,2.4e-05,0.000214,0.00021,499.72,549.69,614.65,1
7837,8569,1,2.9e-05,0.000263,0.00026,499.72,549.69,614.65,1
7845,8616,M,0.0002,0.0024,0.0658,276.07,351.9,521.2,1
7846,8619,1,0.0002,0.0015,0.045,342.4,0.0,0.0,1
7885,7886,3,-0.0,0.0001,0.0,439.48,483.43,540.56,1
7887,9932,R,0.0001,0.0005,0.0009,377.3,450.92,590.63,1
7887,9936,R,0.0002,0.0007,0.0012,557.72,557.72,640.92,1
7888,9932,W,0.0001,0.0005,0.0009,377.3,450.92,590.63,1
7888,9936,W,0.0002,0.0007,0.0012,557.72,557.72,640.92,1
7889,7894,1,6.8e-05,0.000693,0.04254,278.86,389.85,574.45,1
7889,8729,1,0.000161,0.001737,0.03656,269.1,343.83,480.75,1
7889,9904,1,-0.0,0.0001,0.0,278.9,389.8,574.5,1
7890,9900,R,0.00011,0.000895,0.01405,264.36,317.34,527.05,1
7890,9902,R,0.00016,0.001949,0.10874,278.9,389.8,574.5,1
7891,8704,1,0.000337,0.001984,0.0357,269.1,322.92,403.65,1
7891,8708,1,7.1e-05,0.000417,0.01257,206.36,247.63,309.53,1
7894,8730,1,-0.0,0.0002,0.0054,414.39,498.88,800.05,1
7954,53660,1,-0.0,0.0001,0.0,245.96,270.55,302.52,1
8192,8195,1,-0.0,0.0001,0.0027,286.67,0.0,0.0,1
8211,8212,1,1e-05,0.0002,0.0057,269.1,346.07,633.29,1
8211,9612,1,0.0001,0.0004,0.0103,268.82,346.07,633.29,1
8212,8213,1,-0.0,0.0003,0.01,269.1,346.07,633.29,1
8214,9613,1,3.7e-05,0.000426,0.0117,268.82,346.07,633.29,1
8214,9613,2,3.7e-05,0.000426,0.0117,268.82,346.07,633.29,1
8220,8223,1,0.0002,0.0014,0.0414,283.6,0.0,0.0,1
8251,8253,1,0.000205,0.001694,0.04431,342.44,425.26,725.32,1
8304,8314,1,0.0002,0.0009,0.0233,283.6,362.24,653.37,1
8305,8312,R,2e-05,0.0002,0.005,283.6,362.24,653.37,1
8306,8313,1,0.0001,0.0012,0.0342,268.82,340.77,489.68,1
8306,8359,1,0.0001,0.0009,0.027,295.03,362.8,508.64,1
8307,8313,1,-0.0,0.000407,0.0102,268.82,340.77,489.68,1
8307,8333,1,0.0004,0.0023,0.0671,342.44,417.45,550.19,1
8308,8314,1,-0.0,0.0005,0.0132,283.6,362.24,653.37,1
8309,8335,1,0.000133,0.001721,0.0475,322.36,397.38,528.44,1
8309,8339,1,9.9e-05,0.001148,0.0315,342.44,425.26,725.32,1
8311,8315,1,6.7e-05,0.0007,0.0215,322.36,397.38,528.44,1
8311,8339,1,7.8e-05,0.000402,0.01294,322.36,397.38,528.44,1
8316,41710,1,-0.0,0.0001,0.0,283.6,356.38,502.23,1
8319,8346,1,0.0002,0.0019,0.0562,283.6,356.38,502.23,1
8320,8329,1,0.000139,0.001466,0.04814,283.6,362.24,653.37,1
8323,8340,1,0.0001,0.0006,0.0882,557.72,557.72,1004.45,1
8324,8354,1,0.0001,0.0003,0.0328,567.2,0.0,0.0,1
8326,8327,1,0.0002,0.001,0.0346,283.6,362.24,653.37,1
8329,8332,1,0.000108,0.000686,0.02087,283.6,362.24,653.37,1
8334,8337,1,0.0002,0.0014,0.0405,283.6,362.24,653.37,1
8337,8338,1,-0.0,0.0004,0.0111,283.6,362.24,653.37,1
8341,8342,1,0.0001,0.0008,0.0198,283.6,356.38,502.23,1
8353,8355,R,-0.0,0.0001,0.0141,567.2,712.76,1004.45,1
8369,8370,1,0.000201,0.000831,0.03204,283.6,362.24,653.37,1
8369,8383,1,0.0002,0.0015,0.0434,269.1,340.77,489.68,1
8371,8372,1,1.7e-05,0.000197,0.0054,283.6,362.24,653.37,1
8373,8375,R,5e-05,0.0003,0.0394,557.72,557.72,1004.45,1
8375,8376,1,5e-05,0.0004,0.0502,557.72,557.72,1004.45,1
8377,8378,R,0.0001,0.0014,0.0405,269.1,335.2,489.7,1
8379,8380,1,0.0001,0.0006,0.0159,283.6,362.24,653.37,1
8381,8382,1,0.0001,0.001,0.0292,283.6,362.24,653.37,1
8381,8383,1,0.0001,0.0007,0.0203,269.1,340.77,489.68,1
8445,8446,1,7.3e-05,0.000108,0.0033,314.0,368.93,455.38,1
8526,8549,1,9.2e-05,0.001,0.0293,268.82,362.24,653.37,1
8529,8530,1,0.0001,0.0007,0.0797,557.72,557.72,1057.99,1
8529,8531,1,1e-05,0.0002,0.0275,538.2,557.72,1032.9,1
8531,8562,1,-0.0,0.0004,0.0467,538.2,557.72,1266.58,1
8532,8533,1,1e-06,0.0002,0.0153,538.2,557.72,1266.58,1
8533,8557,1,0.0002,0.0008,0.0966,455.1,557.72,907.69,1
8534,8554,1,0.0001,0.0007,0.084,538.2,557.72,1266.58,1
8535,8536,1,4e-05,0.0002,0.014,538.2,557.72,1081.98,1
8536,8537,1,0.0002,0.0007,0.0589,538.2,557.72,1266.58,1
8539,8561,R,0.000176,0.0019,0.0563,269.1,412.16,545.45,1
8541,8549,1,0.000125,0.000118,0.00469,342.44,425.26,725.32,1
8542,8543,1,2.8e-05,0.000384,0.01008,269.1,374.79,516.45,1
8542,8556,1,4.1e-05,0.00042,0.01393,268.82,362.24,653.37,1
8552,8558,1,8.8e-05,0.001025,0.0281,268.82,362.24,653.37,1
8553,8575,1,0.000113,0.000466,0.01512,268.8,362.2,653.4,1
8554,8582,1,-0.0,1e-06,0.0052,537.64,557.72,1266.58,1
8555,8562,1,0.0001,0.0008,0.0905,538.2,557.72,1266.58,1
8556,8559,1,3.9e-05,0.000397,0.01339,268.82,362.24,653.37,1
8557,8567,1,-0.0,0.0001,0.0068,538.2,557.72,1266.58,1
8572,8573,1,0.0001,0.0012,0.0395,341.6,425.26,558.0,1
8582,8583,1,-0.0,0.0002,0.018,538.2,557.72,1081.98,1
8616,8619,1,0.0001,0.0009,0.027,342.4,0.0,0.0,1
8617,8618,1,-0.0,0.0001,0.0014,276.07,351.92,521.19,1
8717,8720,1,0.0001,0.001,0.0282,269.1,346.1,633.3,1
8718,8719,1,0.0001,0.0008,0.0241,341.6,425.26,568.6,1
8718,8720,1,0.0001,0.0013,0.0345,269.1,346.1,633.3,1
9304,9780,1,3.67e-05,0.0003515,0.0159,1022.3,1226.76,1533.45,1
9305,9780,2,3.67e-05,0.0003515,0.0159,1022.3,1226.76,1533.45,1
9760,9771,1,4e-06,1.5e-05,0.0169,0.0,0.0,0.0,1
9760,9772,2,4e-06,1.5e-05,0.0169,0.0,0.0,0.0,1
9761,9780,1,2.3e-05,0.00022,0.0437,0.0,0.0,0.0,1
9762,9780,1,2.3e-05,0.00022,0.0437,0.0,0.0,0.0,1
9770,9773,1,0.00023,0.0014,0.1789,0.0,0.0,0.0,1
9770,9773,2,0.00023,0.0014,0.1789,0.0,0.0,0.0,1
9781,9782,1,0.00014,0.00078,0.10026,697.2,0.0,0.0,1
9781,9782,2,0.00014,0.00078,0.10026,697.2,0.0,0.0,1
9781,9788,1,7.9e-05,0.000454,0.0292,697.2,0.0,0.0,1
9781,9788,2,7.9e-05,0.000454,0.0292,697.2,0.0,0.0,0
9781,9788,3,7.9e-05,0.000454,0.0292,697.2,0.0,0.0,1
9910,9932,M,9.7e-05,0.000649,0.00062,439.5,439.5,0.0,1
9910,9932,O,9.7e-05,0.000649,0.00062,439.5,439.5,0.0,1
9922,9925,1,-0.0,0.0001,0.005,276.0,0.0,0.0,1
9922,9925,2,-0.0,0.0001,0.005,276.0,0.0,0.0,1
32101,32102,@1,-0.0,0.0001,0.0,142.89,0.0,0.0,0
32101,32111,1,0.0094,0.0471,0.0057,0.0,0.0,0.0,1
32101,32112,1,0.0115,0.0585,0.0074,0.0,0.0,0.0,1
32102,32113,1,0.01,0.0503,0.0062,0.0,0.0,0.0,1
32102,32114,1,0.0122,0.0621,0.0079,0.0,0.0,0.0,1
32140,32141,1,0.022569,0.073773,0.21034,0.0,0.0,0.0,1
32140,32142,1,0.026098,0.085157,0.24393,0.0,0.0,0.0,1
32140,32143,1,0.018859,0.062923,0.18259,0.0,0.0,0.0,1
32140,32144,1,0.024834,0.084844,0.25742,0.0,0.0,0.0,1
32161,32162,1,0.1063,0.4268,0.0416,32.0,35.0,0.0,1
32161,32163,2,0.1023,0.4187,0.0404,32.0,35.0,0.0,1
32162,32163,@1,0.0031,0.0064,0.001,32.0,0.0,0.0,0
32171,32172,1,0.1113,0.437,0.0432,32.0,35.0,0.0,1
32171,32173,2,0.1072,0.4287,0.0419,32.0,35.0,0.0,1
32172,32173,@1,0.0031,0.0064,0.001,32.0,0.0,0.0,0
32192,32193,1,0.003544,0.011912,1.93615,308.7,0.0,0.0,1
32194,32195,1,0.003544,0.011912,1.93615,308.74,0.0,0.0,1
32198,32200,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32199,32202,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32200,32201,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32202,32203,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32221,32224,1,0.004867,0.015961,2.30419,308.74,308.74,308.74,1
32240,32241,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32240,32242,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32251,32261,1,0.0182,0.0731,0.2033,101.0,0.0,0.0,1
32282,32283,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
32282,32291,1,0.022,0.088,0.2451,101.0,0.0,0.0,1
32282,32292,1,0.0237,0.0945,0.2634,101.0,0.0,0.0,1
32282,32293,1,0.0228,0.0817,0.1992,92.0,0.0,0.0,1
32283,32294,1,0.0236,0.0846,0.2064,92.0,0.0,0.0,1
32283,32295,1,0.0245,0.088,0.2146,92.0,0.0,0.0,1
32283,32296,1,0.0603,0.1009,0.188,53.0,0.0,0.0,1
32311,32312,1,0.00454641,0.0141559,3.10902,254.54,0.0,0.0,1
32313,32321,1,0.0049,0.0209,0.0408,81.6,0.0,0.0,1
32313,32322,1,0.0046,0.0196,0.0383,81.6,0.0,0.0,1
32313,32323,1,0.0017,0.0073,0.0142,81.6,0.0,0.0,1
32313,32324,1,0.003,0.0129,0.0253,81.6,0.0,0.0,1
32313,32325,1,0.0068,0.0292,0.0572,81.6,0.0,0.0,1
32342,32343,1,0.0572,0.1125,0.2897,0.0,0.0,0.0,1
32342,32344,1,0.069,0.1291,0.3201,0.0,0.0,0.0,1
32343,32344,1,0.0036,0.0033,0.0035,0.0,0.0,0.0,0
32347,32348,1,0.0672,0.1299,0.3282,0.0,0.0,0.0,1
32347,32349,1,0.0672,0.1279,0.3012,0.0,0.0,0.0,1
32348,32349,1,0.0028,0.0026,0.0027,0.0,0.0,0.0,0
32371,32372,1,0.00454641,0.0141559,3.10902,254.54,0.0,0.0,1
32373,32374,1,0.0026,0.0111,0.0217,81.6,0.0,0.0,1
32373,32375,1,0.0043,0.0184,0.036,81.6,0.0,0.0,1
32373,32376,1,0.0056,0.0241,0.047,81.6,0.0,0.0,1
32373,32377,1,0.0033,0.0141,0.0275,81.6,0.0,0.0,1
32400,32412,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,0
32401,32402,1,0.0059,0.0186,4.0814,331.0,0.0,0.0,1
32403,32404,1,0.0034,0.0147,0.0287,81.6,0.0,0.0,1
32403,32405,1,0.0037,0.0161,0.0314,81.6,0.0,0.0,1
32403,32406,1,0.0079,0.0337,0.066,81.6,0.0,0.0,1
32403,32407,1,0.0059,0.0253,0.0494,81.6,0.0,0.0,1
32403,32415,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,0
32413,32414,1,0.0059,0.0186,4.0814,331.0,0.0,0.0,1
32415,32416,1,0.0034,0.0147,0.0287,81.6,0.0,0.0,1
32415,32417,1,0.0039,0.0169,0.033,81.6,0.0,0.0,1
32415,32418,1,0.0052,0.0222,0.0433,81.6,0.0,0.0,1
32415,32419,1,0.0048,0.0204,0.04,81.6,0.0,0.0,1
32461,32462,1,0.004063,0.014463,2.46571,365.3,0.0,0.0,1
32464,32465,1,0.002327,0.004191,0.3003,0.0,0.0,0.0,1
32490,32491,@1,-0.0,0.0001,0.0,670.18,670.18,670.18,0
32492,32494,1,0.004664,0.014152,2.3657,327.5,0.0,0.0,1
32493,32495,1,0.004668,0.014171,2.36955,327.5,0.0,0.0,1
32496,32498,1,0.001681,0.003041,0.18148,81.6,0.0,0.0,1
32497,32499,1,0.001499,0.002687,0.192,81.6,0.0,0.0,1
37201,37202,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,0
37201,37211,1,0.0243,0.0493,0.0,0.0,0.0,0.0,1
37201,37212,1,0.0302,0.0597,0.0,0.0,0.0,0.0,1
37201,37213,1,0.0314,0.0682,0.0,0.0,0.0,0.0,1
37202,37214,1,0.0335,0.0739,0.0,0.0,0.0,0.0,1
37202,37215,1,0.0324,0.0703,0.0,0.0,0.0,0.0,1
37202,37216,1,0.0313,0.0648,0.0,0.0,0.0,0.0,1
37231,37240,1,0.031,0.0651,0.1395,0.0,0.0,0.0,1
37232,37240,2,0.0285,0.0618,0.1346,0.0,0.0,0.0,1
37233,37240,3,0.0276,0.0584,0.1254,0.0,0.0,0.0,1
37234,37240,4,0.03,0.0574,0.1155,0.0,0.0,0.0,1
37235,37240,5,0.0294,0.0692,0.1564,0.0,0.0,0.0,1
37236,37240,6,0.029,0.0526,0.1027,0.0,0.0,0.0,1
41500,50501,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
45431,45440,1,0.0902,0.2385,0.00725,29.62,0.0,0.0,1
45432,45440,2,0.0902,0.2385,0.00725,29.62,0.0,0.0,1
45433,45440,3,0.0902,0.2385,0.00725,29.62,0.0,0.0,1
45434,45440,4,0.0902,0.2385,0.00725,29.6,0.0,0.0,1
50541,50542,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
50541,50543,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
50561,62520,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53501,65020,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53532,53536,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53533,53536,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53534,53537,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53535,53537,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53661,65060,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53981,53982,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
53981,53983,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
70001,70002,@1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
