datetime,load_mw,hour_of_day,day_of_week,month,day_of_year,is_weekend,load_pu,load_scale
2025-07-17 15:00:00,39625.36,15,3,7,198,0,0.9425533736427394,0.9693056410018065
2025-07-17 16:00:00,38588.89,16,3,7,198,0,0.8951018440477394,0.9439517712141466
2025-07-17 17:00:00,37308.73,17,3,7,198,0,0.8364937317759564,0.9126368176242016
2025-07-17 18:00:00,36597.5,18,3,7,198,0,0.803932295946794,0.8952388873328497
2025-07-17 19:00:00,36563.12,19,3,7,198,0,0.8023583154288091,0.8943978923756396
2025-07-17 20:00:00,36047.93,20,3,7,198,0,0.7787719564101707,0.8817954435098697
2025-07-17 21:00:00,35284.01,21,3,7,198,0,0.7437982741152541,0.8631086236229564
2025-07-17 22:00:00,34205.46,22,3,7,198,0,0.694420243641929,0.8367254034048309
2025-07-17 23:00:00,32968.27,23,3,7,198,0,0.6377793781083023,0.8064615712026496
2025-07-18 00:00:00,31383.32,0,4,7,199,0,0.5652174112095065,0.7676909208992628
2025-07-18 01:00:00,30688.2,1,4,7,199,0,0.5333935212251594,0.750687069396761
2025-07-18 02:00:00,30070.38,2,4,7,199,0,0.505108569403705,0.7355741111517448
2025-07-18 03:00:00,29833.66,3,4,7,199,0,0.4942710863258268,0.7297835257453801
2025-07-18 04:00:00,29744.75,4,4,7,199,0,0.4902006207105254,0.727608631573025
2025-07-18 05:00:00,29459.21,5,4,7,199,0,0.4771280669843623,0.7206238235427218
2025-07-18 06:00:00,29410.75,6,4,7,199,0,0.47490947780746984,0.7194384071487018
2025-07-18 07:00:00,30497.97,7,4,7,199,0,0.5246844370501647,0.7460337107373628
2025-07-18 08:00:00,33299.84,8,4,7,199,0,0.6529592710794584,0.8145723535750234
2025-07-18 09:00:00,36146.17,9,4,7,199,0,0.783269566825728,0.8841985658076107
2025-07-18 10:00:00,37061.05,10,4,7,199,0,0.8251544794579062,0.9065781314403201
2025-07-18 11:00:00,38545.79,11,4,7,199,0,0.8931286456671356,0.9428974697989122
2025-07-18 12:00:00,38679.13,12,4,7,199,0,0.899233199543463,0.9461591995137003
2025-07-18 13:00:00,39464.17,13,4,7,199,0,0.9351737948267407,0.9653626515558283
2025-07-18 14:00:00,39912.81,14,4,7,199,0,0.9557133707310126,0.9763371709741768
2025-07-18 15:00:00,39473.27,15,4,7,199,0,0.9355904097980514,0.9655852534787664
2025-07-18 16:00:00,38575.7,16,4,7,199,0,0.8944979812486635,0.9436291207346351
2025-07-18 17:00:00,36848.11,17,4,7,199,0,0.8154056891292335,0.9013692464435673
2025-07-18 18:00:00,35503.21,18,4,7,199,0,0.7538336589186964,0.8684706391732907
2025-07-18 19:00:00,35319.87,19,4,7,199,0,0.7454400117934085,0.8639858219698313
2025-07-18 20:00:00,34810.41,20,4,7,199,0,0.7221159828611011,0.8515235389302632
2025-07-18 21:00:00,34228.72,21,4,7,199,0,0.6954851298213455,0.8372943837045608
2025-07-18 22:00:00,33767.02,22,4,7,199,0,0.6743476427604449,0.8260003938341712
2025-07-18 23:00:00,32962.6,23,4,7,199,0,0.6375197949338703,0.8063228730814344
2025-07-19 00:00:00,31298.74,0,5,7,200,1,0.5613451810695651,0.7656219461034267
2025-07-19 01:00:00,30726.07,1,5,7,200,1,0.5351272804519219,0.7516134358606805
2025-07-19 02:00:00,29688.32,2,5,7,200,1,0.48761715006974865,0.7262282550333108
2025-07-19 03:00:00,29555.38,3,5,7,200,1,0.4815309089394128,0.7229763100184319
2025-07-19 04:00:00,29152.86,4,5,7,200,1,0.4631027926479819,0.7131299664996337
2025-07-19 05:00:00,28799.87,5,5,7,200,1,0.44694225212897115,0.7044952134471131
2025-07-19 06:00:00,28419.01,6,5,7,200,1,0.42950577103298987,0.6951787114284071
2025-07-19 07:00:00,28770.36,7,5,7,200,1,0.44559122929343475,0.7037733472112994
2025-07-19 08:00:00,29976.74,8,5,7,200,1,0.500821555567052,0.7332835129029615
2025-07-19 09:00:00,31312.13,9,5,7,200,1,0.5619582002416367,0.7659494889328928
2025-07-19 10:00:00,32217.16,10,5,7,200,1,0.6033921615037694,0.7880881063303339
2025-07-19 11:00:00,33068.63,11,5,7,200,1,0.6423740460776157,0.8089165524099103
2025-07-19 12:00:00,33133.08,12,5,7,200,1,0.6453246872755258,0.8104931121828075
2025-07-19 13:00:00,33938.85,13,5,7,200,1,0.6822143406198222,0.8302036562977386
2025-07-19 14:00:00,33314.61,14,5,7,200,1,0.6536354692252014,0.814933653619177
2025-07-19 15:00:00,32790.92,15,5,7,200,1,0.6296599643542399,0.802123279880333
2025-07-19 16:00:00,32578.39,16,5,7,200,1,0.6199299445902088,0.7969244242009875
2025-07-19 17:00:00,32388.88,17,5,7,200,1,0.6112538233579992,0.7922886780014261
2025-07-19 18:00:00,32348.7,18,5,7,200,1,0.6094143080231345,0.7913058048955299
2025-07-19 19:00:00,32711.72,19,5,7,200,1,0.6260340406478867,0.800185909298278
2025-07-19 20:00:00,32833.99,20,5,7,200,1,0.6316317892788943,0.8031768474430744
2025-07-19 21:00:00,32178.63,21,5,7,200,1,0.6016281862461206,0.7871455951115639
2025-07-19 22:00:00,31766.89,22,5,7,200,1,0.5827779611595814,0.7770737142598547
2025-07-19 23:00:00,30431.16,23,5,7,200,1,0.5216257506509037,0.7443994212350004
2025-07-20 00:00:00,29193.16,0,6,7,201,1,0.46494780180664397,0.7141157750155026
2025-07-20 01:00:00,28313.86,1,6,7,201,1,0.42469180793042627,0.6926065584397317
2025-07-20 02:00:00,27098.73,2,6,7,201,1,0.36906089033824097,0.6628823524375522
2025-07-20 03:00:00,26978.99,3,6,7,201,1,0.3635789698256307,0.6599533025196825
2025-07-20 04:00:00,26704.32,4,6,7,201,1,0.3510040649717915,0.6532343937094164
2025-07-20 05:00:00,26670.98,5,6,7,201,1,0.3494776975933847,0.6524188389719705
2025-07-20 06:00:00,26149.84,6,6,7,201,1,0.3256189364781202,0.6396708426950488
2025-07-20 07:00:00,26885.52,7,6,7,201,1,0.35929973890602407,0.6576668627683606
2025-07-20 08:00:00,28188.79,8,6,7,201,1,0.4189658700774767,0.6895471273955698
2025-07-20 09:00:00,29208.07,9,6,7,201,1,0.46563040941348394,0.7144804997046243
2025-07-20 10:00:00,30355.96,10,6,7,201,1,0.5181829544044672,0.7425598976520389
2025-07-20 11:00:00,31033.35,11,6,7,201,1,0.549195131922733,0.759130042331058
2025-07-20 12:00:00,31950.23,12,6,7,201,1,0.5911716082848694,0.7815585314633141
2025-07-20 13:00:00,31888.65,13,6,7,201,1,0.5883523610394499,0.7800521769122667
2025-07-20 14:00:00,31985.92,14,6,7,201,1,0.5928055630459773,0.7824315713127274
2025-07-20 15:00:00,31592.88,15,6,7,201,1,0.5748114588345494,0.7728171251817814
2025-07-20 16:00:00,31329.99,16,6,7,201,1,0.5627758643501654,0.7663863757838462
2025-07-20 17:00:00,31043.26,17,6,7,201,1,0.5496488302046769,0.7593724582713125
2025-07-20 18:00:00,30928.02,18,6,7,201,1,0.544372928084473,0.7565534862274234
2025-07-20 19:00:00,31387.25,19,6,7,201,1,0.5653973339388748,0.7677870555758723
2025-07-20 20:00:00,31585.38,20,6,7,201,1,0.5744680948472054,0.7726336620584807
2025-07-20 21:00:00,31419.37,21,6,7,201,1,0.5668678474420069,0.7685727669785947
2025-07-20 22:00:00,30692.56,22,6,7,201,1,0.5335931301564687,0.7507937226257732
2025-07-20 23:00:00,29346.35,23,6,7,201,1,0.4719611257028088,0.7178630704632932
2025-07-21 00:00:00,27891.57,0,0,7,202,0,0.4053585841683564,0.6822766061279129
2025-07-21 01:00:00,27611.74,1,0,7,202,0,0.3925474448912247,0.675431474688816
2025-07-21 02:00:00,26955.56,2,0,7,202,0,0.36250630072916784,0.6593801637224912
2025-07-21 03:00:00,26509.29,3,0,7,202,0,0.3420752278448966,0.6484636186511057
2025-07-21 04:00:00,26578.39,4,0,7,202,0,0.3452387547149598,0.6501539255604493
2025-07-21 05:00:00,26770.93,5,0,7,202,0,0.3540535949980566,0.6548637908618241
2025-07-21 06:00:00,27000.29,6,0,7,202,0,0.3645541235496878,0.6604743377898564
2025-07-21 07:00:00,28172.5,7,0,7,202,0,0.4182200834969654,0.6891486454917607
2025-07-21 08:00:00,30530.94,8,0,7,202,0,0.526193865138529,0.7468402146273925
2025-07-21 09:00:00,33669.21,9,0,7,202,0,0.6698697185468286,0.8236077900888328
2025-07-21 10:00:00,34597.81,10,0,7,202,0,0.7123827583665212,0.8463229709284334
2025-07-21 11:00:00,35986.13,11,0,7,202,0,0.7759426371544554,0.8802837073738721
2025-07-21 12:00:00,35613.23,12,0,7,202,0,0.7588705797037091,0.8711619208833628
2025-07-21 13:00:00,35460.18,13,0,7,202,0,0.7518636652686411,0.8674180500805403
2025-07-21 14:00:00,36431.57,14,0,7,202,0,0.796335711090794,0.8911799491929456
2025-07-21 15:00:00,35837.63,15,0,7,202,0,0.7691440302050431,0.8766511375325188
2025-07-21 16:00:00,35056.84,16,0,7,202,0,0.7333980078479271,0.8575516479269277
2025-07-21 17:00:00,33851.08,17,0,7,202,0,0.6781960663305973,0.8280566485201253
2025-07-21 18:00:00,33212.22,18,0,7,202,0,0.6489478640699804,0.8124290150598763
2025-07-21 19:00:00,33157.24,19,0,7,202,0,0.6464307771334233,0.8110841080573333
2025-07-21 20:00:00,32664.59,20,0,7,202,0,0.6238763413514166,0.7990330270314565
2025-07-21 21:00:00,31907.41,21,0,7,202,0,0.5892112288264597,0.7805110793380161
2025-07-21 22:00:00,31116.32,22,0,7,202,0,0.5529936532600579,0.7611596337097588
2025-07-21 23:00:00,30262.17,23,0,7,202,0,0.5138890732880672,0.7402656301407895
2025-07-22 00:00:00,28778.11,0,1,7,203,0,0.44594603874702365,0.7039629257720433
2025-07-22 01:00:00,28456.63,1,1,7,203,0,0.4312280847935078,0.6960989624548833
2025-07-22 02:00:00,28094.05,2,1,7,203,0,0.41462849618934644,0.6872296212220356
2025-07-22 03:00:00,27911.81,3,1,7,203,0,0.4062852091155356,0.682771711943327
2025-07-22 04:00:00,27827.85,4,1,7,203,0,0.4024413637318812,0.6807179034323504
2025-07-22 05:00:00,27532.77,5,1,7,203,0,0.38893205101381656,0.6734997303092087
2025-07-22 06:00:00,27592.88,6,1,7,203,0,0.39168399891771677,0.6749701260880893
2025-07-22 07:00:00,28687.38,7,1,7,203,0,0.4417922501374601,0.7017435112151007
2025-07-22 08:00:00,31758.21,8,1,7,203,0,0.5823805745715618,0.7768613862718213
2025-07-22 09:00:00,33970.11,9,1,7,203,0,0.6836454817190724,0.8309683305956558
2025-07-22 10:00:00,35237.8,10,1,7,203,0,0.7416826941345649,0.8619782461659266
2025-07-22 11:00:00,36121.91,11,1,7,203,0,0.7821588987813327,0.8836051237581076
2025-07-22 12:00:00,36095.93,12,1,7,203,0,0.7809694859291727,0.882969607498994
2025-07-22 13:00:00,37059.86,13,1,7,203,0,0.8250999990385808,0.9065490219580896
2025-07-22 14:00:00,36852.75,14,1,7,203,0,0.815618116982737,0.901482748962516
2025-07-22 15:00:00,36844.8,15,1,7,203,0,0.8152541511561524,0.9012882780518173
2025-07-22 16:00:00,36206.79,16,1,7,203,0,0.7860448634807677,0.8856814370788757
2025-07-22 17:00:00,35144.82,17,1,7,203,0,0.737425896328798,0.8597037926719936
2025-07-22 18:00:00,34420.96,18,1,7,203,0,0.7042862355449483,0.8419969104810036
2025-07-22 19:00:00,34444.32,19,1,7,203,0,0.7053556999108627,0.8425683369557108
2025-07-22 20:00:00,33994.36,20,1,7,203,0,0.6847556919448182,0.8315615280276614
2025-07-22 21:00:00,33201.45,21,1,7,203,0,0.6484547933841541,0.8121655620148164
2025-07-22 22:00:00,32215.53,22,1,7,203,0,0.6033175370638533,0.7880482336782032
2025-07-22 23:00:00,31278.07,23,1,7,203,0,0.5603988699204449,0.7651163217356101
2025-07-23 00:00:00,29968.64,0,2,7,204,0,0.5004507224607203,0.7330853727297967
2025-07-23 01:00:00,29617.16,1,2,7,204,0,0.4843593125578282,0.724487556919434
2025-07-23 02:00:00,29003.68,2,2,7,204,0,0.4562730540303836,0.7094807626684344
2025-07-23 03:00:00,28508.5,3,2,7,204,0,0.4336027901299793,0.6973677934156308
2025-07-23 04:00:00,28097.97,4,2,7,204,0,0.414807961100065,0.6873255112811475
2025-07-23 05:00:00,28202.15,5,2,7,204,0,0.4195775157935989,0.6898739363725427
2025-07-23 06:00:00,27896.86,6,2,7,204,0,0.40560077023409646,0.6824060087842143
2025-07-23 07:00:00,29000.82,7,2,7,204,0,0.456142117896543,0.7094108020640825
2025-07-23 08:00:00,32575.38,8,2,7,204,0,0.6197921411766214,0.7968507943341695
2025-07-23 09:00:00,34926.87,9,2,7,204,0,0.7274477388565797,0.8543723543088761
2025-07-23 10:00:00,36157.11,10,2,7,204,0,0.7837704204286007,0.884466177350132
2025-07-23 11:00:00,37344.41,11,2,7,204,0,0.8381272287184146,0.9135096128561173
2025-07-23 12:00:00,37291.29,12,2,7,204,0,0.835695296050719,0.912210204708153
2025-07-23 13:00:00,38151.52,13,2,7,204,0,0.8750782297617831,0.9332529357157445
2025-07-23 14:00:00,38582.8,14,2,7,204,0,0.8948230324900162,0.9438027991580266
2025-07-23 15:00:00,38519.15,15,2,7,204,0,0.8919090167840895,0.9422458087849482
2025-07-23 16:00:00,38019.52,16,2,7,204,0,0.8690350235845276,0.9300239847456527
2025-07-23 17:00:00,36575.37,17,2,7,204,0,0.8029191432748044,0.894697548810364
2025-07-23 18:00:00,35665.93,18,2,7,204,0,0.7612832839881132,0.8724510550964221
2025-07-23 19:00:00,35337.1,19,2,7,204,0,0.7462288333270001,0.8644072979184273
2025-07-23 20:00:00,34981.48,20,2,7,204,0,0.7299478865030943,0.8557082104640027
2025-07-23 21:00:00,34152.72,21,2,7,204,0,0.6920057080829256,0.8354352907217806
2025-07-23 22:00:00,33538.05,22,2,7,204,0,0.6638649691361558,0.8203993869885507
2025-07-23 23:00:00,32599.51,23,2,7,204,0,0.6208968575785696,0.7974410563562021
2025-07-24 00:00:00,31018.77,0,3,7,205,0,0.5485276323313362,0.7587733900193615
2025-07-24 01:00:00,30152.52,1,3,7,205,0,0.5088690917930971,0.7375833992781338
2025-07-24 02:00:00,29686.59,2,3,7,205,0,0.4875379474433347,0.7261859362062028
2025-07-24 03:00:00,29604.6,3,3,7,205,0,0.4837842923336893,0.7241803173422797
2025-07-24 04:00:00,29141.28,4,3,7,205,0,0.4625726386515226,0.7128466994372574
2025-07-24 05:00:00,28946.39,5,3,7,205,0,0.4536502109857247,0.708079349023915
2025-07-24 06:00:00,28816.8,6,3,7,205,0,0.44771733910306916,0.7049093508707771
2025-07-24 07:00:00,29997.96,7,3,7,205,0,0.5017930467419106,0.7338025912331535
2025-07-24 08:00:00,33281.15,8,3,7,205,0,0.6521036080229972,0.8141151634717583
2025-07-24 09:00:00,35668.04,9,3,7,205,0,0.7613798837232193,0.872502669388444
2025-07-24 10:00:00,36680.43,10,3,7,205,0,0.8077289860095198,0.8972675002415598
2025-07-24 11:00:00,37800.81,11,3,7,205,0,0.859022071894925,0.9246739554527074
2025-07-24 12:00:00,37568.71,12,3,7,205,0,0.8483961010332508,0.918996383330296
2025-07-24 13:00:00,38258.92,13,3,7,205,0,0.87999520206055,0.9358801276414103
2025-07-24 14:00:00,38906.71,14,3,7,205,0,0.9096522363754314,0.951726204527136
2025-07-24 15:00:00,38329.6,15,3,7,205,0,0.8832310642772805,0.9376090841153958
2025-07-24 16:00:00,37620.22,16,3,7,205,0,0.8507543248983299,0.920256408061125
2025-07-24 17:00:00,36136.56,17,3,7,205,0,0.7828296031032778,0.8839634883922881
2025-07-24 18:00:00,35229.48,18,3,7,205,0,0.7413017890179379,0.8617747244078117
2025-07-24 19:00:00,35122.41,19,3,7,205,0,0.7363999247346141,0.8591556048595713
2025-07-24 20:00:00,34519.88,20,3,7,205,0,0.7088149776286915,0.8444166667685905
2025-07-24 21:00:00,33749.75,21,3,7,205,0,0.6735569899522541,0.8255779394155843
2025-07-24 22:00:00,33030.77,22,3,7,205,0,0.6406407446695028,0.8079904305634885
2025-07-24 23:00:00,32102.24,23,3,7,205,0,0.5981309095803589,0.7852769620463721
2025-07-25 00:00:00,30535.73,0,4,7,206,0,0.5264131602717794,0.7469573864088072
2025-07-25 01:00:00,30015.68,1,4,7,206,0,0.5026043013893423,0.7342360534391386
2025-07-25 02:00:00,29564.14,2,4,7,206,0,0.4819319580766306,0.7231905949464471
2025-07-25 03:00:00,29011.6,3,4,7,206,0,0.45663564640101884,0.7096744997266399
2025-07-25 04:00:00,28506.31,4,4,7,206,0,0.4335025278456749,0.697314222183627
2025-07-25 05:00:00,28747.41,5,4,7,206,0,0.44454053549216194,0.7032119500539993
2025-07-25 06:00:00,28426.61,6,4,7,206,0,0.42985371320683197,0.6953646207266851
2025-07-25 07:00:00,29609.86,7,4,7,206,0,0.48402510494348,0.724308986146088
2025-07-25 08:00:00,32498.43,8,4,7,206,0,0.6162692266664713,0.7949684626891046
2025-07-25 09:00:00,34788.07,9,4,7,206,0,0.7210932159974655,0.8509770634403249
2025-07-25 10:00:00,35986.94,10,4,7,206,0,0.7759797204650889,0.8803035213911886
2025-07-25 11:00:00,36344.57,11,4,7,206,0,0.792352688837603,0.8890517769626579
2025-07-25 12:00:00,37301.17,12,4,7,206,0,0.8361476208767135,0.9124518867959143
2025-07-25 13:00:00,37786.39,13,4,7,206,0,0.8583618974019249,0.9243212170209747
2025-07-25 14:00:00,37452.59,14,4,7,206,0,0.8430799108718651,0.916155884946606
2025-07-25 15:00:00,36845.02,15,4,7,206,0,0.8152642231664475,0.9012936596367673
2025-07-25 16:00:00,36158.23,16,4,7,206,0,0.7838216961173775,0.8844935745098783
2025-07-25 17:00:00,34831.21,17,4,7,206,0,0.7230682456526685,0.8520323433255503
2025-07-25 18:00:00,33848.0,18,4,7,206,0,0.6780550581864613,0.8279813063308231
2025-07-25 19:00:00,34132.99,19,4,7,206,0,0.6911024318868857,0.8349526603987509
2025-07-25 20:00:00,33595.38,20,4,7,206,0,0.6664896434554136,0.821801779103061
2025-07-25 21:00:00,32911.07,21,4,7,206,0,0.6351606554314918,0.8050623591156099
2025-07-25 22:00:00,32312.04,22,4,7,206,0,0.6077359448529968,0.7904090371488363
2025-07-25 23:00:00,31647.4,23,4,7,206,0,0.5773074861132158,0.7741507797794284
2025-07-26 00:00:00,30111.97,0,5,7,207,1,0.5070126371681902,0.7365914753248215
2025-07-26 01:00:00,29504.81,1,5,7,207,1,0.47921572002741425,0.7217392793323899
2025-07-26 02:00:00,28533.86,2,5,7,207,1,0.43476381822585203,0.6979881433898848
2025-07-26 03:00:00,28057.68,3,5,7,207,1,0.4129634097600527,0.6863399473827763
2025-07-26 04:00:00,27665.8,4,5,7,207,1,0.39502241251200054,0.6767538768815672
2025-07-26 05:00:00,27626.87,5,5,7,207,1,0.39324012450835993,0.6758015809628878
2025-07-26 06:00:00,27730.37,6,5,7,207,1,0.397978547533708,0.6783333720644371
2025-07-26 07:00:00,28214.13,7,5,7,207,1,0.4201259825360498,0.6901669881348282
2025-07-26 08:00:00,29365.86,8,5,7,207,1,0.47285432988855325,0.7183403192013728
2025-07-26 09:00:00,31012.13,9,5,7,207,1,0.5482236407478742,0.7586109640008659
2025-07-26 10:00:00,31594.74,10,5,7,207,1,0.5748966131034108,0.77286262403636
2025-07-26 11:00:00,32536.99,11,5,7,207,1,0.6180345753800697,0.7959117077603678
2025-07-26 12:00:00,32847.255,12,5,7,207,1,0.6322390857178435,0.8035013325538188
2025-07-26 13:00:00,33157.52,13,5,7,207,1,0.6464435960556175,0.8110909573472699
2025-07-26 14:00:00,33348.27,14,5,7,207,1,0.6551764868004014,0.8157570361165504
2025-07-26 15:00:00,33172.35,15,5,7,207,1,0.6471225411132592,0.8114537250964098
2025-07-26 16:00:00,33082.79,16,5,7,207,1,0.6430223172857215,0.8092629307867021
2025-07-26 17:00:00,32488.59,17,5,7,207,1,0.615818733115076,0.7947277590713341
2025-07-26 18:00:00,32470.63,18,5,7,207,1,0.6149964908200494,0.7942884260454034
2025-07-26 19:00:00,32873.52,19,5,7,207,1,0.6334415464015224,0.8041438204116178
2025-07-26 20:00:00,32468.89,20,5,7,207,1,0.6149168303749855,0.7942458626007977
2025-07-26 21:00:00,32186.97,21,5,7,207,1,0.6020100070000471,0.7873496061046743
2025-07-26 22:00:00,32048.96,22,5,7,207,1,0.5956916518142665,0.7839736400184442
2025-07-26 23:00:00,31063.06,23,5,7,207,1,0.5505553111312653,0.7598568009168264
2025-07-27 00:00:00,29722.95,0,6,7,208,1,0.48920257605397865,0.7270753654279645
2025-07-27 01:00:00,28770.34,1,6,7,208,1,0.44559031365613516,0.7037728579763038
2025-07-27 02:00:00,27581.89,2,6,7,208,1,0.3911808562215952,0.6747012914580792
2025-07-27 03:00:00,26900.63,3,6,7,208,1,0.3599915028858599,0.6580364798074371
2025-07-27 04:00:00,26357.29,4,6,7,208,1,0.33511638436805696,0.6447454326855454
2025-07-27 05:00:00,26077.04,5,6,7,208,1,0.32228601670763385,0.6378900273115437
2025-07-27 06:00:00,26285.53,6,6,7,208,1,0.33183107773714887,0.6429900575218045
2025-07-27 07:00:00,26842.08,7,6,7,208,1,0.35731097469132733,0.6566042443582032
2025-07-27 08:00:00,27650.7,8,6,7,208,1,0.3943311063508146,0.6763845044599885
2025-07-27 09:00:00,29526.73,9,6,7,208,1,0.48021925850775843,0.7222754808874233
2025-07-27 10:00:00,30811.89,10,6,7,208,1,0.5390562801044375,0.7537127432262357
2025-07-27 11:00:00,31936.67,11,6,7,208,1,0.5905508061957513,0.7812268301363864
2025-07-27 12:00:00,32102.44,12,6,7,208,1,0.5981400659533546,0.7852818543963268
2025-07-27 13:00:00,32440.89,13,6,7,208,1,0.6136349381555677,0.7935609336071419
2025-07-27 14:00:00,32309.23,14,6,7,208,1,0.6076072978124051,0.7903402996319729
2025-07-27 15:00:00,31680.79,15,6,7,208,1,0.5788361425848716,0.774967557604363
2025-07-27 16:00:00,31387.28,16,6,7,208,1,0.5653987073948241,0.7677877894283656
2025-07-27 17:00:00,31594.35,17,6,7,208,1,0.5748787581760687,0.7728530839539482
2025-07-27 18:00:00,31880.46,18,6,7,208,1,0.5879774075652701,0.7798518351816224
2025-07-27 19:00:00,32475.05,19,6,7,208,1,0.6151988466632574,0.794396546979402
2025-07-27 20:00:00,32395.03,20,6,7,208,1,0.6115353818276211,0.7924391177625326
2025-07-27 21:00:00,32524.7,21,6,7,208,1,0.6174719162594752,0.7956110728556525
2025-07-27 22:00:00,31697.5,22,6,7,208,1,0.5796011575486741,0.7753763134430769
2025-07-27 23:00:00,30320.78,23,6,7,208,1,0.5165723483944986,0.7416993332950099
2025-07-28 00:00:00,28709.43,0,0,7,209,0,0.4428017402602516,0.7022828927976047
2025-07-28 01:00:00,27806.59,1,0,7,209,0,0.4014680412824233,0.6801978466321674
2025-07-28 02:00:00,27381.36,2,0,7,209,0,0.38200021883731466,0.6697959767760148
2025-07-28 03:00:00,27495.59,3,0,7,209,0,0.3872298812738896,0.6725902424526329
2025-07-28 04:00:00,27508.69,4,0,7,209,0,0.38782962370511714,0.6729106913746646
2025-07-28 05:00:00,27476.95,5,0,7,209,0,0.38637650731067713,0.6721342754368562
2025-07-28 06:00:00,27760.0,6,0,7,209,0,0.399335064193042,0.6790581737102236
2025-07-28 07:00:00,28712.76,7,0,7,209,0,0.4429541938706323,0.7023643504243502
2025-07-28 08:00:00,30965.85,8,0,7,209,0,0.5461048560366364,0.7574788742213518
2025-07-28 09:00:00,33940.55,9,0,7,209,0,0.6822921697902872,0.8302452412723534
2025-07-28 10:00:00,35442.59,10,0,7,209,0,0.7510583622636566,0.8669877679020257
2025-07-28 11:00:00,36227.65,11,0,7,209,0,0.786999873184234,0.8861917091791492
2025-07-28 12:00:00,36242.0,12,0,7,209,0,0.7876568429466856,0.8865427352883979
2025-07-28 13:00:00,36149.39,13,0,7,209,0,0.7834169844309611,0.8842773326418811
2025-07-28 14:00:00,36850.34,14,0,7,209,0,0.815507782688137,0.901423796145562
2025-07-28 15:00:00,35770.13,15,0,7,209,0,0.7660537543189465,0.8749999694228127
2025-07-28 16:00:00,35474.02,16,0,7,209,0,0.7524972862799532,0.8677566006974043
2025-07-28 17:00:00,34401.66,17,0,7,209,0,0.7034026455508499,0.8415247987103766
2025-07-28 18:00:00,33745.25,18,0,7,209,0,0.6733509715598476,0.8254678615416039
2025-07-28 19:00:00,33733.32,19,0,7,209,0,0.6728047939106456,0.825176032866807
2025-07-28 20:00:00,33133.88,20,0,7,209,0,0.645361312767509,0.8105126815826262
2025-07-28 21:00:00,32172.89,21,0,7,209,0,0.6013653983411399,0.7870051846678644
2025-07-28 22:00:00,31340.58,22,0,7,209,0,0.5632606943002952,0.7666454257139468
2025-07-28 23:00:00,30356.42,23,0,7,209,0,0.5182040140623576,0.7425711500569346
2025-07-29 00:00:00,29049.34,0,1,7,210,0,0.45836345398533423,0.7105976861630889
2025-07-29 01:00:00,28753.24,1,1,7,210,0,0.44480744376499076,0.7033545620551784
2025-07-29 02:00:00,27953.5,2,1,7,210,0,0.4081938550665188,0.683791522291381
2025-07-29 03:00:00,27766.84,3,1,7,210,0,0.3996482121494998,0.6792254920786739
2025-07-29 04:00:00,27898.54,4,1,7,210,0,0.40567768376726154,0.6824471045238337
2025-07-29 05:00:00,27896.97,5,1,7,210,0,0.4056058062392442,0.6824086995766894
2025-07-29 06:00:00,27830.62,6,1,7,210,0,0.4025681794978736,0.6807856624792228
2025-07-29 07:00:00,28672.33,7,1,7,210,0,0.44110323306952304,0.7013753618810107
2025-07-29 08:00:00,31071.67,8,1,7,210,0,0.5509494929887362,0.7600674165823755
2025-07-29 09:00:00,32262.0,9,1,7,210,0,0.6054450203294371,0.7891849711901742
2025-07-29 10:00:00,33283.46,10,1,7,210,0,0.6522093641310991,0.8141716701137348
2025-07-29 11:00:00,34474.2,11,1,7,210,0,0.7067236620364413,0.8432992540389406
2025-07-29 12:00:00,34456.4,12,1,7,210,0,0.7059087448398116,0.8428638348929738
2025-07-29 13:00:00,35025.97,13,1,7,210,0,0.7319847216760191,0.8567965137114223
2025-07-29 14:00:00,35532.02,14,1,7,210,0,0.7551526344487473,0.8691753821842629
2025-07-29 15:00:00,35291.57,15,1,7,210,0,0.7441443850144968,0.8632935544512435
2025-07-29 16:00:00,35095.48,16,1,7,210,0,0.735167019110724,0.858496849938173
2025-07-29 17:00:00,34406.34,17,1,7,210,0,0.7036169046789522,0.8416392796993161
2025-07-29 18:00:00,33800.02,18,1,7,210,0,0.6758584443047587,0.8268076315766942
2025-07-29 19:00:00,33785.86,19,1,7,210,0,0.6752101730966533,0.8264612531999026
2025-07-29 20:00:00,33300.51,20,1,7,210,0,0.6529899449289946,0.8145887429473718
2025-07-29 21:00:00,32551.14,21,1,7,210,0,0.6186823887695253,0.7962578415196617
2025-07-29 22:00:00,31718.65,22,1,7,210,0,0.5805694439929845,0.7758936794507848
2025-07-29 23:00:00,30758.54,23,1,7,210,0,0.5366138176077969,0.7524077088758236
2025-07-30 00:00:00,29412.96,0,2,7,211,0,0.47501065572907386,0.719492467615701
2025-07-30 01:00:00,28668.9,1,2,7,211,0,0.44094620127264433,0.7012914580792878
2025-07-30 02:00:00,28334.47,2,2,7,211,0,0.42563537216764774,0.6931107151025621
2025-07-30 03:00:00,28453.19,3,2,7,211,0,0.43107059517797924,0.6960148140356627
2025-07-30 04:00:00,27901.73,4,2,7,211,0,0.40582372791654514,0.6825251375056108
2025-07-30 05:00:00,28032.44,5,2,7,211,0,0.4118078754879774,0.6857225328184949
2025-07-30 06:00:00,28079.95,6,2,7,211,0,0.41398297189313965,0.6868847105502304
